ProSPECCTs Dataset	Compound library	Cosine distance	Sensitivity	Specificity	Precision	Accuracy	MCC	F1 Score
P4	LLM_128	0.03576945022572115	0.0415487714072971	0.9997766195085629	0.9946524064171123	0.52066269545793	0.14449137867916148	0.07976556357658494
P4	LLM_128	0.03902121842805943	0.046760982874162325	0.9995532390171258	0.9905362776025236	0.5231571109456441	0.15253858988418786	0.08930602957906712
P4	LLM_128	0.04227298663039772	0.05212211466865227	0.9994787788533135	0.9900990099009901	0.5258004467609829	0.16116204546657498	0.09903091179175214
P4	LLM_128	0.045524754832736006	0.058823529411764705	0.9994043186895011	0.9899749373433584	0.529113924050633	0.17147524702101552	0.11104863649142536
P4	LLM_128	0.04877652303507429	0.06686522710349962	0.998957557706627	0.9846491228070176	0.5329113924050632	0.1817200724199664	0.12522660716775902
P4	LLM_128	0.05202829123741258	0.0759493670886076	0.9983618763961281	0.9788867562380038	0.5371556217423679	0.19241343092614158	0.14096185737976782
P4	LLM_128	0.05528005943975087	0.08637379002233805	0.997319434102755	0.9698996655518395	0.5418466120625466	0.202879678556879	0.1586216327088746
P4	LLM_128	0.058531827642089154	0.09635145197319434	0.9963514519731943	0.9635145197319435	0.5463514519731943	0.21267504740792956	0.17518445813308062
P4	LLM_128	0.06178359584442744	0.10692479523454952	0.9955323901712584	0.9598930481283422	0.5512285927029039	0.2233797316505445	0.19241591853142168
P4	LLM_128	0.06503536404676573	0.12092330603127327	0.9935219657483246	0.9491525423728814	0.5572226358897989	0.23430874738075536	0.21451687471104947
P4	LLM_128	0.06828713224910402	0.13655994043186895	0.9903946388682056	0.93428425878757	0.5634772896500372	0.24388816374859443	0.23829013187812642
P4	LLM_128	0.0715389004514423	0.15040953090096798	0.9874906924795235	0.923217550274223	0.5689501116902457	0.25206650822947585	0.2586758867972852
P4	LLM_128	0.07479066865378059	0.16634400595681312	0.9835443037974684	0.909979633401222	0.5749441548771407	0.26006303146526516	0.28127163991186654
P4	LLM_128	0.07804243685611886	0.18466120625465376	0.9789277736411021	0.8975750995294969	0.5817944899478779	0.2692514964060761	0.3063051936021738
P4	LLM_128	0.08129420505845715	0.20268056589724498	0.9737900223380491	0.885491216655823	0.5882352941176471	0.2771632895371237	0.32985942801745033
P4	LLM_128	0.08454597326079544	0.22099776619508563	0.9668652271034996	0.8696161734544389	0.5939314966492927	0.2820365961809288	0.35243127708840466
P4	LLM_128	0.08779774146313372	0.24050632911392406	0.9597170513775131	0.856536727658446	0.6001116902457185	0.28817743676774243	0.37555956049066913
P4	LLM_128	0.09104950966547201	0.26582278481012656	0.9519731943410276	0.8469750889679716	0.6088979895755771	0.2993925011566701	0.40464720884103145
P4	LLM_128	0.0943012778678103	0.289054355919583	0.9430379746835443	0.8353776630083926	0.6160461653015636	0.3067939971133077	0.42949604469768216
P4	LLM_128	0.09755304607014859	0.31094564408041697	0.9338049143708116	0.8244817374136229	0.6223752792256143	0.31284667427336854	0.4515815085158151
P4	LLM_128	0.10080481427248687	0.33655994043186893	0.9242740134028294	0.8163265306122449	0.6304169769173492	0.32238789168053084	0.4766172826488111
P4	LLM_128	0.10405658247482516	0.360536113179449	0.9129560685033508	0.8055232074530029	0.6367460908413999	0.32809903246475747	0.49812252456149375
P4	LLM_128	0.10730835067716345	0.38391660461653015	0.9007446016381236	0.7945754353521344	0.6423306031273269	0.3325134649809227	0.5176966715196546
P4	LLM_128	0.11056011887950173	0.4049143708116158	0.8857781087118392	0.7799770510613884	0.6453462397617274	0.33153971829827283	0.5330849916674836
P4	LLM_128	0.11381188708184002	0.42829486224869695	0.8694713328369322	0.7664223850766156	0.6488830975428146	0.3318023579560132	0.5495103893002149
P4	LLM_128	0.11706365528417831	0.4507818317200298	0.8521965748324646	0.7530787411369574	0.6514892032762472	0.33079986844914555	0.5639759653453817
P4	LLM_128	0.1203154234865166	0.47341772151898737	0.8351451973194342	0.7417172188520765	0.6542814594192107	0.33097528059533093	0.5779474593218799
P4	LLM_128	0.12356719168885488	0.4953090096798213	0.8156366344005956	0.7287467134092901	0.6554728220402085	0.32824174516062804	0.5897685965067825
P4	LLM_128	0.12681895989119316	0.5239017125837677	0.7963514519731943	0.7200900624296387	0.660126582278481	0.33284467325219713	0.6065255807939313
P4	LLM_128	0.13007072809353146	0.5457930007446017	0.7728220402084884	0.7060976784510162	0.6593075204765451	0.327157788710195	0.6156818277266809
P4	LLM_128	0.13332249629586973	0.5661950856291884	0.7510052122114669	0.6945560833028863	0.6586001489203276	0.32276008389116345	0.6238411682664697
P4	LLM_128	0.13657426449820803	0.5904690990320178	0.7311243484735667	0.6871155012563903	0.6607967237527923	0.32482262779787807	0.6351367586400224
P4	LLM_128	0.1398260327005463	0.6132539091586001	0.7098287416232316	0.6788098574136652	0.6615413253909158	0.3245999196001539	0.6443688143019207
P4	LLM_128	0.1430778009028846	0.6349962769918094	0.6878629932985852	0.670440251572327	0.6614296351451974	0.3233113962665324	0.6522370936902485
P4	LLM_128	0.14632956910522288	0.6571854058078928	0.6664929262844378	0.6633596392333709	0.6618391660461653	0.32369235312014466	0.6602580886478399
P4	LLM_128	0.14958133730756118	0.678927773641102	0.6465376023827253	0.6576271186440678	0.6627326880119137	0.32563623711377565	0.6681077120351713
P4	LLM_128	0.15283310550989945	0.7002233804914371	0.6225614296351452	0.6497616250950045	0.6613924050632911	0.32376265436801144	0.6740493853707487
P4	LLM_128	0.15608487371223773	0.7186895011169024	0.6003723008190618	0.6426526399893469	0.6595309009679822	0.3213187931051113	0.6785475763647228
P4	LLM_128	0.15933664191457603	0.7359642591213701	0.5787788533134773	0.6359951097097999	0.6573715562174237	0.3187048977719454	0.6823375099237168
P4	LLM_128	0.1625884101169143	0.7539836187639612	0.5569620253164557	0.6298830554864394	0.6554728220402085	0.31716229490823156	0.6863688741272962
P4	LLM_128	0.1658401783192526	0.7693224125093076	0.5321667907669397	0.6218477279566657	0.6507446016381236	0.3103427631642496	0.6877683474787818
P4	LLM_128	0.16909194652159087	0.7828741623231571	0.5102010424422934	0.6151415867072314	0.6465376023827253	0.30461818224335846	0.6889456785269642
P4	LLM_128	0.17234371472392918	0.7943410275502606	0.48600148920327624	0.6071367594331569	0.6401712583767685	0.2947014412043379	0.6882358633592465
P4	LLM_128	0.17559548292626745	0.8069992553983619	0.4614296351451973	0.5997454485086603	0.6342144452717796	0.2860516412180833	0.6881051395193803
P4	LLM_128	0.17884725112860575	0.8209977661950856	0.4374534623976173	0.5934018621172165	0.6292256142963515	0.27985374996496815	0.6888881946830777
P4	LLM_128	0.18209901933094402	0.8348473566641846	0.41116902457185406	0.5864016736401674	0.6230081906180194	0.2715974038814061	0.6889093701996928
P4	LLM_128	0.18535078753328232	0.845867460908414	0.38749069247952345	0.5800061268252834	0.6166790766939687	0.26256659287050294	0.6881511994184638
P4	LLM_128	0.1886025557356206	0.8573343261355175	0.3620253164556962	0.5733492680011951	0.6096798212956068	0.2525099401071423	0.6871568393411316
P4	LLM_128	0.1918543239379589	0.8676098287416232	0.33596425912137007	0.566456003889159	0.6017870439314966	0.24035659427424963	0.6854117647058824
P4	LLM_128	0.19510609214029717	0.8781831720029784	0.30729709605361133	0.5590368298810258	0.5927401340282948	0.22591187822952125	0.6831754858516523
P4	LLM_128	0.19835786034263547	0.8869694713328369	0.2800446760982874	0.5519670080163106	0.5835070737155622	0.21014432206930392	0.6804718517037502
P4	LLM_128	0.20160962854497375	0.8962025316455696	0.2554728220402085	0.5462219196732471	0.575837676842889	0.19755400691310082	0.678753700831806
P4	LLM_128	0.20486139674731205	0.9045420699925539	0.22702903946388683	0.5392161214434729	0.5657855547282205	0.17888400107860883	0.6756583887204872
P4	LLM_128	0.20811316494965032	0.912583767684289	0.2020848845867461	0.5335190666898834	0.5573343261355175	0.1629514348338601	0.6733695950771935
P4	LLM_128	0.2113649331519886	0.9222635889798958	0.1785554728220402	0.5289093859424374	0.550409530900968	0.1508128442267615	0.6722752930959618
P4	LLM_128	0.2146167013543269	0.9313477289650037	0.15316455696202533	0.5237636614882124	0.5422561429635145	0.13456569402391408	0.6704725148079654
P4	LLM_128	0.21786846955666517	0.9380491437081162	0.1297096053611318	0.5187350737050153	0.533879374534624	0.11509570718157534	0.6680453918761269
P4	LLM_128	0.22112023775900347	0.9451973194341028	0.11042442293373045	0.5151576640558418	0.5278108711839166	0.10102126124146137	0.6668592892227679
P4	LLM_128	0.22437200596134174	0.954132539091586	0.09597915115413254	0.5134842716890403	0.5250558451228593	0.0976087580873427	0.667656636707047
P4	LLM_128	0.22762377416368004	0.9600893521965749	0.08131049888309755	0.5110177552314521	0.5206999255398362	0.08675045340206364	0.6670115358750194
P4	LLM_128	0.23087554236601832	0.9653015636634401	0.06850335070737155	0.508911046557274	0.5169024571854058	0.07640568356164999	0.666461032284598
P4	LLM_128	0.23412731056835662	0.9712583767684289	0.05658972449739389	0.5072723030255891	0.5139240506329114	0.06889607383969112	0.6664622930717351
P4	LLM_128	0.2373790787706949	0.9766195085629188	0.04646314221891288	0.5059794768922151	0.5115413253909159	0.06286747554177008	0.6665989022158976
P4	LLM_128	0.2406308469730332	0.9816827997021593	0.03857036485480268	0.5052115266707541	0.5101265822784811	0.06091654351173053	0.6671051965794667
P4	LLM_128	0.24388261517537146	0.9849590469099032	0.031943410275502605	0.5043272713408822	0.5084512285927029	0.05579821564949938	0.6670869159585466
P4	LLM_128	0.24713438337770977	0.9895755770662695	0.025763216679076693	0.5039053613407143	0.5076693968726731	0.057538837704559	0.6677720832077179
P4	LLM_128	0.25038615158004807	0.992553983618764	0.019806403574087864	0.50313278478146	0.506180193596426	0.05330817065508897	0.667768760645226
P4	LLM_128	0.2536379197823863	0.995234549516009	0.016455696202531647	0.5029539040451553	0.5058451228592703	0.05704802132825697	0.6682164729408824
P4	LLM_128	0.2568896879847246	0.9971705137751303	0.013849590469099032	0.5027781949241628	0.5055100521221146	0.060590313993133756	0.668496979983028
P4	LLM_128	0.2601414561870629	0.9983618763961281	0.011094564408041697	0.502379257371951	0.5047282204020849	0.05944831026550947	0.6684114758593185
P4	LLM_128	0.26339322438940116	0.9991064780342517	0.009084139985107967	0.5020579211254957	0.5040953090096798	0.05812638363681806	0.6682936547464887
P4	LLM_128	0.26664499259173946	0.9994043186895011	0.00774385703648548	0.5017945266935846	0.5035740878629933	0.055464686735943985	0.6681268355816616
P4	LLM_128	0.26989676079407776	0.9995532390171258	0.006478034251675354	0.5015130571225763	0.5030156366344006	0.05133856144205224	0.667910540587606
P4	LLM_128	0.27314852899641606	0.9998510796723753	0.00565897244973939	0.5013815249047868	0.5027550260610574	0.051199169402873904	0.6678603401969562
P4	LLM_128	0.2764002971987543	0.9998510796723753	0.004914370811615785	0.5011943863839953	0.5023827252419956	0.04741578558681208	0.6676942966535727
P4	LLM_128	0.2796520654010926	0.9998510796723753	0.0043931496649292625	0.5010634725176313	0.5021221146686523	0.044581086008211215	0.6675781152899649
P4	LLM_128	0.2829038336034309	1.0	0.004020848845867461	0.5010072371857047	0.5020104244229338	0.04488289620121885	0.6675613878119098
P4	LLM_128	0.2861556018057692	1.0	0.0035740878629932984	0.500895121587349	0.5017870439314966	0.04231126534030738	0.6674618557725759
P4	LLM_128	0.28940737000810746	1.0	0.0032017870439314967	0.5008017302457396	0.5016008935219658	0.040043232780075155	0.6673789350759063
P4	LLM_128	0.29265913821044576	1.0	0.002829486224869695	0.5007083737230632	0.5014147431124348	0.037639705712535984	0.6672960349796283
P4	LLM_128	0.29591090641278406	1.0	0.0023827252419955326	0.5005963918294319	0.5011913626209977	0.03453670017335	0.6671965820458046
P4	LLM_128	0.29916267461512236	1.0	0.00193596425912137	0.5004844600134158	0.5009679821295607	0.03112748025188726	0.6670971587522353
P4	LLM_128	0.3024144428174606	1.0	0.001340282948622487	0.5003352954325311	0.5006701414743112	0.02589576925025043	0.6669646404449742
P4	LLM_128	0.3056662110197989	1.0	0.0008935219657483246	0.5002234803337307	0.5004467609828742	0.021141444308780406	0.6668652862604896
P4	LLM_128	0.3089179792221372	1.0	0.00037230081906180194	0.5000930925339788	0.5001861504095308	0.013644964930609012	0.6667494104505399
P4	LLM_128	0.31216974742447545	1.0	0.00022338049143708115	0.5000558513609115	0.5001116902457186	0.010568950838327729	0.6667163104723608
P4	LLM_128	0.31542151562681375	1.0	0.0001489203276247208	0.5000372328542706	0.5000744601638124	0.008629351571306895	0.6666997617156474
P4	LLM_128	0.31867328382915205	1.0	7.44601638123604e-05	0.5000186157340184	0.5000372300819061	0.006101759421411557	0.6666832137804364
P5	LLM_128	0.0	0.08695652173913043	1.0	1.0	0.86875	0.27458880049281226	0.16
P5	LLM_128	0.003657125292482967	0.08695652173913043	1.0	1.0	0.86875	0.27458880049281226	0.16
P5	LLM_128	0.007314250584965934	0.08695652173913043	1.0	1.0	0.86875	0.27458880049281226	0.16
P5	LLM_128	0.0109713758774489	0.08695652173913043	1.0	1.0	0.86875	0.27458880049281226	0.16
P5	LLM_128	0.014628501169931868	0.08695652173913043	1.0	1.0	0.86875	0.27458880049281226	0.16
P5	LLM_128	0.018285626462414835	0.08695652173913043	1.0	1.0	0.86875	0.27458880049281226	0.16
P5	LLM_128	0.0219427517548978	0.08695652173913043	1.0	1.0	0.86875	0.27458880049281226	0.16
P5	LLM_128	0.02559987704738077	0.08695652173913043	1.0	1.0	0.86875	0.27458880049281226	0.16
P5	LLM_128	0.029257002339863735	0.08695652173913043	1.0	1.0	0.86875	0.27458880049281226	0.16
P5	LLM_128	0.032914127632346704	0.08695652173913043	1.0	1.0	0.86875	0.27458880049281226	0.16
P5	LLM_128	0.03657125292482967	0.08695652173913043	1.0	1.0	0.86875	0.27458880049281226	0.16
P5	LLM_128	0.040228378217312635	0.08695652173913043	1.0	1.0	0.86875	0.27458880049281226	0.16
P5	LLM_128	0.0438855035097956	0.08695652173913043	0.9996350364963503	0.975609756097561	0.8684375	0.2701238997046406	0.1596806387225549
P5	LLM_128	0.047542628802278566	0.08695652173913043	0.9996350364963503	0.975609756097561	0.8684375	0.2701238997046406	0.1596806387225549
P5	LLM_128	0.05119975409476154	0.08695652173913043	0.9996350364963503	0.975609756097561	0.8684375	0.2701238997046406	0.1596806387225549
P5	LLM_128	0.054856879387244505	0.08695652173913043	0.9996350364963503	0.975609756097561	0.8684375	0.2701238997046406	0.1596806387225549
P5	LLM_128	0.05851400467972747	0.08695652173913043	0.9996350364963503	0.975609756097561	0.8684375	0.2701238997046406	0.1596806387225549
P5	LLM_128	0.062171129972210436	0.08695652173913043	0.9996350364963503	0.975609756097561	0.8684375	0.2701238997046406	0.1596806387225549
P5	LLM_128	0.06582825526469341	0.08695652173913043	0.9996350364963503	0.975609756097561	0.8684375	0.2701238997046406	0.1596806387225549
P5	LLM_128	0.06948538055717637	0.08695652173913043	0.9992700729927008	0.9523809523809523	0.868125	0.26580596601737316	0.1593625498007968
P5	LLM_128	0.07314250584965934	0.08695652173913043	0.9992700729927008	0.9523809523809523	0.868125	0.26580596601737316	0.1593625498007968
P5	LLM_128	0.0767996311421423	0.08695652173913043	0.9992700729927008	0.9523809523809523	0.868125	0.26580596601737316	0.1593625498007968
P5	LLM_128	0.08045675643462527	0.08695652173913043	0.9992700729927008	0.9523809523809523	0.868125	0.26580596601737316	0.1593625498007968
P5	LLM_128	0.08411388172710824	0.08695652173913043	0.9992700729927008	0.9523809523809523	0.868125	0.26580596601737316	0.1593625498007968
P5	LLM_128	0.0877710070195912	0.08695652173913043	0.9989051094890511	0.9302325581395349	0.8678125	0.2616265495713437	0.15904572564612326
P5	LLM_128	0.09142813231207417	0.08695652173913043	0.9989051094890511	0.9302325581395349	0.8678125	0.2616265495713437	0.15904572564612326
P5	LLM_128	0.09508525760455713	0.08695652173913043	0.9989051094890511	0.9302325581395349	0.8678125	0.2616265495713437	0.15904572564612326
P5	LLM_128	0.09874238289704011	0.08695652173913043	0.9989051094890511	0.9302325581395349	0.8678125	0.2616265495713437	0.15904572564612326
P5	LLM_128	0.10239950818952308	0.08695652173913043	0.9989051094890511	0.9302325581395349	0.8678125	0.2616265495713437	0.15904572564612326
P5	LLM_128	0.10605663348200604	0.08695652173913043	0.9989051094890511	0.9302325581395349	0.8678125	0.2616265495713437	0.15904572564612326
P5	LLM_128	0.10971375877448901	0.08695652173913043	0.9989051094890511	0.9302325581395349	0.8678125	0.2616265495713437	0.15904572564612326
P5	LLM_128	0.11337088406697197	0.0891304347826087	0.9989051094890511	0.9318181818181818	0.868125	0.26522680598971166	0.1626984126984127
P5	LLM_128	0.11702800935945494	0.0891304347826087	0.9989051094890511	0.9318181818181818	0.868125	0.26522680598971166	0.1626984126984127
P5	LLM_128	0.1206851346519379	0.09130434782608696	0.9989051094890511	0.9333333333333333	0.8684375	0.2687820913305929	0.16633663366336635
P5	LLM_128	0.12434225994442087	0.09782608695652174	0.9989051094890511	0.9375	0.869375	0.2791946125079701	0.17716535433070865
P5	LLM_128	0.12799938523690385	0.09782608695652174	0.9978102189781022	0.8823529411764706	0.8684375	0.267920269578003	0.1761252446183953
P5	LLM_128	0.13165651052938682	0.10217391304347827	0.995985401459854	0.8103448275862069	0.8675	0.25814791811689697	0.18146718146718147
P5	LLM_128	0.13531363582186978	0.10217391304347827	0.9916058394160584	0.6714285714285714	0.86375	0.22492725880011472	0.17735849056603772
P5	LLM_128	0.13897076111435275	0.10434782608695652	0.9886861313868613	0.6075949367088608	0.8615625	0.21034648669260186	0.17810760667903525
P5	LLM_128	0.1426278864068357	0.10869565217391304	0.9828467153284671	0.5154639175257731	0.8571875	0.187326656828416	0.17953321364452424
P5	LLM_128	0.14628501169931868	0.11521739130434783	0.977007299270073	0.45689655172413796	0.853125	0.17310723706704534	0.1840277777777778
P5	LLM_128	0.14994213699180164	0.13043478260869565	0.9715328467153285	0.43478260869565216	0.850625	0.17610609344537162	0.20066889632107024
P5	LLM_128	0.1535992622842846	0.14130434782608695	0.9653284671532847	0.40625	0.846875	0.17165177090501096	0.20967741935483872
P5	LLM_128	0.15725638757676758	0.15	0.9605839416058394	0.3898305084745763	0.8440625	0.16972294390909565	0.21664050235478807
P5	LLM_128	0.16091351286925054	0.1565217391304348	0.9562043795620438	0.375	0.84125	0.1665287495070397	0.22085889570552147
P5	LLM_128	0.1645706381617335	0.16956521739130434	0.9507299270072993	0.36619718309859156	0.8384375	0.1693147844392122	0.23179791976225855
P5	LLM_128	0.16822776345421647	0.18478260869565216	0.945985401459854	0.3648068669527897	0.8365625	0.17657083828994466	0.2453102453102453
P5	LLM_128	0.17188488874669944	0.1934782608695652	0.9394160583941605	0.34901960784313724	0.8321875	0.17216619222473203	0.24895104895104894
P5	LLM_128	0.1755420140391824	0.2	0.9332116788321168	0.33454545454545453	0.8278125	0.16675052762337145	0.2503401360544218
P5	LLM_128	0.17919913933166537	0.2217391304347826	0.9218978102189781	0.3227848101265823	0.82125	0.16891926161771742	0.26288659793814434
P5	LLM_128	0.18285626462414833	0.24130434782608695	0.9072992700729927	0.3041095890410959	0.8115625	0.1640063322090356	0.2690909090909091
P5	LLM_128	0.1865133899166313	0.2543478260869565	0.8890510948905109	0.27790973871733965	0.7978125	0.14883832002480488	0.2656072644721907
P5	LLM_128	0.19017051520911427	0.26956521739130435	0.8740875912408759	0.26439232409381663	0.7871875	0.14250202877415127	0.26695371367061355
P5	LLM_128	0.19382764050159723	0.3	0.8507299270072993	0.2522851919561243	0.7715625	0.14047252790274567	0.2740814299900695
P5	LLM_128	0.19748476579408022	0.33043478260869563	0.8346715328467154	0.2512396694214876	0.7621875	0.14793519705143188	0.28544600938967135
P5	LLM_128	0.2011418910865632	0.3652173913043478	0.8124087591240876	0.24633431085043989	0.748125	0.15217420822806899	0.29422066549912435
P5	LLM_128	0.20479901637904616	0.41304347826086957	0.7835766423357664	0.24265644955300128	0.7303125	0.16045858170792424	0.3057119871279163
P5	LLM_128	0.20845614167152912	0.44130434782608696	0.7580291970802919	0.23441108545034642	0.7125	0.15740742543043448	0.30618401206636503
P5	LLM_128	0.2121132669640121	0.46956521739130436	0.7255474452554744	0.2231404958677686	0.68875	0.1490235411756418	0.3025210084033613
P5	LLM_128	0.21577039225649505	0.5043478260869565	0.6941605839416058	0.21682242990654205	0.666875	0.14762211306888923	0.3032679738562091
P5	LLM_128	0.21942751754897802	0.5369565217391304	0.6605839416058394	0.20985556499575192	0.6428125	0.14372227812750576	0.3017715332926084
P5	LLM_128	0.22308464284146098	0.5608695652173913	0.6262773722627737	0.20124804992199688	0.616875	0.13398883401088632	0.29621125143513205
P5	LLM_128	0.22674176813394395	0.6	0.5879562043795621	0.19644128113879003	0.5896875	0.13287414251908905	0.29597855227882036
P5	LLM_128	0.23039889342642692	0.6304347826086957	0.5478102189781022	0.18966644865925442	0.5596875	0.12519286828739673	0.29160382101558574
P5	LLM_128	0.23405601871890988	0.6695652173913044	0.5065693430656935	0.1855421686746988	0.53	0.12367569875471948	0.29056603773584905
P5	LLM_128	0.23771314401139285	0.7217391304347827	0.46715328467153283	0.18526785714285715	0.50375	0.13350526296872475	0.29484902309058614
P5	LLM_128	0.2413702693038758	0.741304347826087	0.4211678832116788	0.1769590036325895	0.4671875	0.1164604012966327	0.2857142857142857
P5	LLM_128	0.24502739459635878	0.7717391304347826	0.3700729927007299	0.17059106198942817	0.4278125	0.10433174541921765	0.2794175521448249
P5	LLM_128	0.24868451988884174	0.8	0.33175182481751825	0.16734879490677582	0.3990625	0.09969679175175611	0.2767957878901843
P5	LLM_128	0.25234164518132474	0.8239130434782609	0.2857664233576642	0.1622431506849315	0.363125	0.08667348065605746	0.271101573676681
P5	LLM_128	0.2559987704738077	0.8456521739130435	0.2521897810218978	0.15955701394585725	0.3375	0.08059071010976408	0.26846100759144237
P5	LLM_128	0.25965589576629067	0.8717391304347826	0.2240875912408759	0.15868618915710328	0.3171875	0.08249557898919095	0.2684968195513894
P5	LLM_128	0.26331302105877363	0.8869565217391304	0.1927007299270073	0.15572519083969466	0.2925	0.07254623412237465	0.2649350649350649
P5	LLM_128	0.2669701463512566	0.9152173913043479	0.16496350364963502	0.1554078995939461	0.2728125	0.0780512473655865	0.2656989586620385
P5	LLM_128	0.27062727164373956	0.9260869565217391	0.14124087591240875	0.15329255127743793	0.2540625	0.06988170763143157	0.2630441494288361
P5	LLM_128	0.27428439693622253	0.9369565217391305	0.1208029197080292	0.15176056338028168	0.238125	0.06413081537137051	0.26121212121212123
P5	LLM_128	0.2779415222287055	0.9478260869565217	0.10255474452554744	0.15060449050086355	0.2240625	0.06019290788304873	0.2599105812220566
P5	LLM_128	0.28159864752118846	0.9586956521739131	0.08759124087591241	0.1499489969398164	0.2128125	0.05954082298285905	0.25933548956189356
P5	LLM_128	0.2852557728136714	0.9695652173913043	0.07153284671532846	0.1491638795986622	0.200625	0.05822779186692288	0.25855072463768114
P5	LLM_128	0.2889128981061544	0.9782608695652174	0.05766423357664233	0.14841688654353563	0.19	0.05651099858019624	0.25773195876288657
P5	LLM_128	0.29257002339863736	0.9826086956521739	0.04890510948905109	0.14780902550686723	0.183125	0.053689842486066355	0.25696418419556566
P5	LLM_128	0.2962271486911203	0.991304347826087	0.03941605839416058	0.14766839378238342	0.17625	0.05864533807454309	0.2570462232243517
P5	LLM_128	0.2998842739836033	0.991304347826087	0.032481751824817516	0.1467653685226907	0.1703125	0.04967814037865318	0.255677039529016
P5	LLM_128	0.30354139927608625	0.991304347826087	0.025182481751824817	0.14582667093060442	0.1640625	0.03874056723216296	0.25425146361862283
P5	LLM_128	0.3071985245685692	0.9934782608695653	0.017518248175182483	0.14512543664655447	0.1578125	0.03080616340095505	0.25325574951510116
P5	LLM_128	0.3108556498610522	0.9934782608695653	0.013868613138686132	0.14466603355492244	0.1546875	0.022918703603307423	0.25255595468361425
P5	LLM_128	0.31451277515353515	0.9956521739130435	0.011313868613138687	0.14461635617303442	0.1528125	0.02419130611514543	0.2525503170664461
P5	LLM_128	0.3181699004460181	0.9978260869565218	0.009124087591240875	0.1446124763705104	0.15125	0.02716187671859341	0.2526141992294992
P5	LLM_128	0.3218270257385011	0.9978260869565218	0.0072992700729927005	0.1443850267379679	0.1496875	0.02227016370157628	0.2522671063478978
P5	LLM_128	0.32548415103098405	0.9978260869565218	0.0040145985401459855	0.14397741530740277	0.146875	0.010565352911682514	0.25164473684210525
P5	LLM_128	0.329141276323467	1.0	0.0036496350364963502	0.14420062695924765	0.146875	0.022940785959404495	0.25205479452054796
P5	LLM_128	0.33279840161595	1.0	0.0025547445255474453	0.14406514249921704	0.1459375	0.01918461972836802	0.2518477963317821
P5	LLM_128	0.33645552690843294	1.0	0.0018248175182481751	0.14397496087636932	0.1453125	0.016208887401555187	0.25170998632010944
P5	LLM_128	0.3401126522009159	1.0	0.0018248175182481751	0.14397496087636932	0.1453125	0.016208887401555187	0.25170998632010944
P5	LLM_128	0.3437697774933989	1.0	0.0018248175182481751	0.14397496087636932	0.1453125	0.016208887401555187	0.25170998632010944
P5	LLM_128	0.34742690278588184	1.0	0.00145985401459854	0.1439299123904881	0.145	0.014495401354363053	0.25164113785557984
P5	LLM_128	0.3510840280783648	1.0	0.00072992700729927	0.1438398999374609	0.144375	0.010246591027828588	0.25150355385456535
P5	LLM_128	0.3547411533708478	1.0	0.000364963503649635	0.14379493591747422	0.1440625	0.007244301458354431	0.2514348182563542
P5	LLM_128	0.35839827866333074	1.0	0.000364963503649635	0.14379493591747422	0.1440625	0.007244301458354431	0.2514348182563542
P5.2	LLM_128	0.0	0.07575757575757576	1.0	1.0	0.878	0.2577242590337995	0.14084507042253522
P5.2	LLM_128	0.003657125292482967	0.07575757575757576	1.0	1.0	0.878	0.2577242590337995	0.14084507042253522
P5.2	LLM_128	0.007314250584965934	0.07575757575757576	1.0	1.0	0.878	0.2577242590337995	0.14084507042253522
P5.2	LLM_128	0.0109713758774489	0.07575757575757576	1.0	1.0	0.878	0.2577242590337995	0.14084507042253522
P5.2	LLM_128	0.014628501169931868	0.07575757575757576	1.0	1.0	0.878	0.2577242590337995	0.14084507042253522
P5.2	LLM_128	0.018285626462414835	0.07575757575757576	1.0	1.0	0.878	0.2577242590337995	0.14084507042253522
P5.2	LLM_128	0.0219427517548978	0.07575757575757576	1.0	1.0	0.878	0.2577242590337995	0.14084507042253522
P5.2	LLM_128	0.02559987704738077	0.07575757575757576	1.0	1.0	0.878	0.2577242590337995	0.14084507042253522
P5.2	LLM_128	0.029257002339863735	0.07575757575757576	1.0	1.0	0.878	0.2577242590337995	0.14084507042253522
P5.2	LLM_128	0.032914127632346704	0.07575757575757576	1.0	1.0	0.878	0.2577242590337995	0.14084507042253522
P5.2	LLM_128	0.03657125292482967	0.07575757575757576	1.0	1.0	0.878	0.2577242590337995	0.14084507042253522
P5.2	LLM_128	0.040228378217312635	0.07575757575757576	1.0	1.0	0.878	0.2577242590337995	0.14084507042253522
P5.2	LLM_128	0.0438855035097956	0.07575757575757576	0.9997695852534563	0.9803921568627451	0.8778	0.2544346047741072	0.14064697609001406
P5.2	LLM_128	0.047542628802278566	0.07575757575757576	0.9997695852534563	0.9803921568627451	0.8778	0.2544346047741072	0.14064697609001406
P5.2	LLM_128	0.05119975409476154	0.07575757575757576	0.9997695852534563	0.9803921568627451	0.8778	0.2544346047741072	0.14064697609001406
P5.2	LLM_128	0.054856879387244505	0.07575757575757576	0.9997695852534563	0.9803921568627451	0.8778	0.2544346047741072	0.14064697609001406
P5.2	LLM_128	0.05851400467972747	0.07575757575757576	0.9997695852534563	0.9803921568627451	0.8778	0.2544346047741072	0.14064697609001406
P5.2	LLM_128	0.062171129972210436	0.07575757575757576	0.9997695852534563	0.9803921568627451	0.8778	0.2544346047741072	0.14064697609001406
P5.2	LLM_128	0.06582825526469341	0.07575757575757576	0.9995391705069124	0.9615384615384616	0.8776	0.25123290784555796	0.1404494382022472
